# dtw, distance, canonical distance, distance - canonical, entropy, time defending, distance from post,velocity defender,velocity offender,area center,area forward 4,area forward 3, area guard 2,area guard 1, label
-1.148324125728289236e+00,-5.987710825965295580e-01,-1.229506279494357646e+00,-1.054317120035096700e+00,-8.184359714829664290e-01,-1.103651911037481614e+00,-1.043124768134526592e+00,-8.147038024544735191e-02,1.172427499273313467e+00,3.469383159513779458e-02,-1.681741579339281589e+00,-8.408251515227599393e-01,4.101337805571425021e-01,2.029295910245199064e+00,1.000000000000000000e+00
-3.471281747225385961e-01,-2.286807311653690222e-01,-3.903958510008007088e-01,-4.477292831533740136e-01,-3.377006603394668016e-02,-4.548576109586520699e-01,5.538440356427917211e-01,9.424803803335340957e-01,8.846100334515920594e-01,-1.523748352877020151e+00,-1.088765698035683710e-01,1.542119340608255618e+00,-5.807816252910079635e-01,7.530827543881989383e-01,1.000000000000000000e+00
-1.131412174242339308e+00,-1.078450127160546224e+00,-1.091900150448011697e+00,-1.253590125170798375e+00,-1.098048086951931790e+00,-1.021152850991462913e+00,-1.006641686946773362e+00,2.668088744846582872e-01,1.569770797304652632e+00,1.013170742699596172e+00,-1.445919016975801517e-02,-4.411839118595194398e-01,-4.729879722812569964e-01,-6.421250256224715625e-02,1.000000000000000000e+00
-1.385822651481046996e+00,-9.371300567886238220e-01,-1.064252441053183507e+00,-1.085111144164023544e+00,4.494279093390676216e-01,-1.191542047963420226e+00,-8.379246501683745851e-01,5.073608677371778397e-02,3.940139399377334262e-01,-6.114951249975451031e-01,4.470704665049805016e-01,-2.692590517688082108e-01,-3.852187003842272861e-01,7.389560827103202056e-01,1.000000000000000000e+00
7.692106521268379793e-02,1.954512245683991845e+00,1.454212865581234304e+00,1.648612685572024006e+00,1.216885443945259881e+00,1.140146690817275127e-01,1.230446119870599153e+00,7.397319659001894143e-01,-7.177301006024825458e-01,1.554077190235653605e+00,-1.807133655749580126e-01,-2.390472204781250443e-01,-3.971590322884862023e-01,-6.546292521707194334e-01,1.000000000000000000e+00
-3.555654886730399977e-01,-6.195112028408846783e-01,-9.861505976018775099e-01,-8.230815746739263972e-01,-9.792063460377842254e-01,-6.202628589321035335e-01,-2.445761440723611402e-01,-3.103430236025756517e-01,2.414041811378516422e-01,4.102173686236953443e-01,4.601716071396128038e-01,1.218718190745426089e+00,-2.176091483838991536e+00,2.545059136462088922e-01,1.000000000000000000e+00
-5.819765330694605110e-01,3.275404398965692798e-01,8.742400040004474349e-01,6.183739384390477545e-01,2.475125396571669079e-01,7.547505894806028071e-01,1.376147503888681456e+00,3.117454495366465128e+00,2.592503062755739940e-01,-1.199147919042299198e-01,-4.223723955752243242e-01,-6.833501230937484572e-02,9.376288373093063511e-01,-3.376877989135123048e-01,1.000000000000000000e+00
1.532009247123106432e-01,2.675287016124821005e+00,7.889152533944517875e-01,2.324178340155408140e+00,1.767428643626152818e+00,-8.507515559491743984e-01,-1.139023705244962548e+00,-1.241003187871783098e+00,1.240476436654683434e+00,-6.846810486356806891e-01,4.315919214600772436e-01,1.129589395163887788e+00,-1.958310522343018056e-02,-7.862019422366035570e-01,-1.000000000000000000e+00
-1.124872114501478171e+00,-9.186788618341704682e-01,-1.174999514231497733e+00,-1.097276050639550027e+00,-8.312512107281785356e-01,-1.073786150423406305e+00,-1.331593265387466252e+00,-3.123287100575866670e-01,1.185034941047303780e+00,-1.686414724821037603e-01,3.295143991215643831e-01,-1.360206855779107382e+00,9.040535095679128608e-01,1.149145954884515514e-01,1.000000000000000000e+00
1.213774889947880187e+00,1.992954479799337708e+00,2.549019596796988640e-01,1.407184165078968041e+00,2.022402332090096344e+00,-5.699585981606065666e-01,-8.419306644489161773e-01,-1.588373922452558373e+00,-7.219269881842377279e-01,-1.012006939630516911e+00,5.835162419453768928e-02,1.119212548263341711e+00,-6.322411444481451648e-01,5.298952735166974071e-01,-1.000000000000000000e+00
4.373099251642729723e-01,4.831346822826768084e-01,1.262677776710558142e+00,7.073401312898978111e-01,-4.327824339524750097e-01,1.599548943516428512e+00,1.569783954389987413e+00,1.372635639302582700e+00,-1.190662881299721643e-01,8.913589220907335020e-02,8.596749462383234119e-01,-3.575521226458929225e-01,-8.888812967182885272e-02,-5.603137380327286587e-01,1.000000000000000000e+00
4.957798068789807111e-01,5.413162635942105894e-01,-2.376741505276423472e-01,2.042479436630007250e-01,1.555170836809551815e+00,-5.272429784023056065e-01,-1.063225208433814295e+00,-1.614398226600479047e+00,-4.985534228553084035e-01,-2.969464281588850008e-01,5.315653961313963061e-01,-1.527562522061068906e+00,9.570728684613436510e-01,1.221966747445367846e-01,-1.000000000000000000e+00
-1.064126124763436598e+00,-2.365389483341044652e-02,-9.554021765000735300e-01,-2.930329035817004768e-01,-6.384033107188082923e-01,-9.076556734464326093e-01,-3.836101000969771024e-01,6.277075657881978632e-01,3.132916075332875305e+00,1.350426810175848202e-01,-1.220795859240680903e+00,2.701466458987756281e-01,-2.272140358333474275e+00,3.178200085273593434e+00,1.000000000000000000e+00
-8.034171445268615264e-01,-1.015799888419758101e+00,-1.074216953102508088e+00,-1.202235919698081190e+00,-7.708490578901537882e-01,-1.035572819918882725e+00,-4.014708078826542126e-01,3.913383892299870936e-01,1.487915511674943847e+00,-7.080950912551747800e-01,-1.355459559391675617e+00,4.484991579604356016e-01,-7.945612610728792768e-01,2.457897178019115891e+00,1.000000000000000000e+00
1.447730636500364598e+00,-9.596693407093772610e-01,-1.262526225237282418e+00,-1.047793308444389782e+00,-5.396940431952044204e-01,-8.038990094750809723e-01,1.160908469858436820e-01,-1.115216794006076428e+00,-3.804478980937625598e-01,-4.765425246278401916e-01,-7.792572711193522794e-01,-5.368173255309146574e-01,2.060278356042220871e+00,-3.528122375515898579e-01,1.000000000000000000e+00
8.550750083325816542e-01,-2.202165185642748491e-01,-4.568148431265566245e-01,-1.030967556833731064e-01,1.807549067194777370e+00,-7.568327076506361495e-01,-6.548995309953355992e-01,-1.241645491916753885e+00,-4.742499748013267458e-01,-3.179621131642821341e-01,-3.316888858089669934e-01,-1.329102269460540997e+00,1.278518145978121634e+00,5.293782399359687751e-01,-1.000000000000000000e+00
-8.418830639041531283e-01,-9.498455689785920142e-02,9.969766704672465840e-01,2.461408270446730773e-01,-1.388816549321670646e+00,1.523935912583499253e+00,-5.316479571475655197e-01,5.444876919443703001e-01,-1.168739050908290444e+00,9.892270309608781620e-01,3.029207593282886579e-01,7.741412513158859587e-01,-3.379913909537174965e-01,-1.582402499507100213e+00,1.000000000000000000e+00
-1.136201418934362772e+00,1.155903574690078234e-01,-6.610534085903628787e-01,5.013914731059931906e-02,5.752878902205775802e-01,-8.994298502361642855e-01,-1.352720803173306452e+00,-5.966009672286182175e-01,1.307747616637778387e+00,2.977172374338165617e-01,4.988713942682520552e-01,-2.543971164236756288e-01,-1.473599790338871451e-01,-4.169725013305761729e-01,-1.000000000000000000e+00
-1.114022393283037538e+00,3.400405927650337334e-01,-7.842134182876530080e-01,-2.431821140396762393e-01,-1.342919907655392819e+00,-6.362448065907911898e-01,-9.902538932181982334e-01,-4.426288263576233506e-01,1.483015527757823193e+00,-3.424558601046255313e-01,4.036260704411227529e-01,-5.685357327808072680e-01,5.248539089350895415e-01,-1.191846627494868721e-01,1.000000000000000000e+00
-8.373235296326366761e-01,-1.210043820329724795e+00,3.746146719442547401e-01,-5.244420253457759973e-01,-5.512789870938182846e-01,5.049415579058312842e-01,-3.768467095397293881e-02,2.503918840380765509e+00,-1.873834565136312524e-01,-4.403151304591803039e-01,1.044023823638333015e+00,-3.246282925079165271e-01,2.756858274484380155e-03,-3.764849155588158580e-01,1.000000000000000000e+00
2.785501512650615519e-01,-3.230915173208224744e-01,7.382537542706546496e-01,3.606102555250319530e-01,3.707842740242768831e-01,1.431931592664925423e+00,7.661588684954605544e-01,1.087387596338079243e+00,-8.811545522608016379e-01,6.166526643641830757e-02,3.321025615650471385e-01,-4.952633514148144789e-01,3.248244532952122149e-02,7.638022422729303339e-03,1.000000000000000000e+00
-2.976012305992636886e-01,-9.467953883887496591e-01,6.669198699033266342e-01,-3.300610549665729532e-01,-3.376016673370347276e-01,1.010227721040609872e+00,8.891460534023416518e-01,8.322683128717268675e-01,-5.592050816635613097e-01,-7.942064956505108242e-01,5.640494662394758274e-01,3.563544435864530180e-01,4.967183903141120793e-01,-6.541035163789848950e-01,1.000000000000000000e+00
-6.861135190953220331e-01,1.861792032252399753e+00,-9.160202601508406553e-03,8.211976814080137466e-01,1.126499293906969790e+00,-1.162661884865101442e-01,-5.739947356773293929e-01,-1.492538275335465181e-01,2.824743366645668274e+00,-4.538932699965113338e-02,-1.006475481309183767e-01,2.136927598134595874e-01,-4.314741130000349784e-02,-2.323455476664340797e-04,-1.000000000000000000e+00
-6.734647738015857588e-01,4.131303472172475066e-01,1.081473832258970980e+00,6.023965210005004511e-01,7.935060165997682713e-01,5.210851280910643313e-01,1.055492895101468376e+00,2.392277487543217340e+00,-6.560970550089538500e-02,-9.969557594733113870e-01,6.200660911386766255e-02,7.138097261512375002e-01,1.585765985349901097e+00,-1.362786132339224965e+00,1.000000000000000000e+00
-9.223630527689951064e-01,2.147371401684057268e+00,5.307291891867955691e-01,1.841355364132438499e+00,1.658608419049681038e+00,-1.133907353466398149e+00,-1.437187518863551006e+00,-1.177622822052623697e+00,2.026450066100714320e+00,-1.038703428782171839e-01,4.968610305731485099e-01,8.994874990224958067e-01,-6.029417460343660107e-01,-6.043307517452799482e-01,-1.000000000000000000e+00
1.059808890929383018e+00,4.411122110170912491e-01,-3.444252654200381514e-01,1.539067707468763646e-01,5.518402965853320685e-01,-5.878997465923131438e-01,-1.152896821851068232e+00,-1.893395744054163998e+00,-9.432867344578185209e-01,-8.427329123445947978e-01,1.789637674486590224e-01,-1.480728480850254380e-01,1.166142403989209209e+00,-4.397270949242657601e-01,1.000000000000000000e+00
-7.702220529520603653e-01,-1.113808189960235229e+00,2.943489899567934831e-01,-5.191263333456402895e-01,3.682740307879116964e-02,4.435675334294136851e-01,1.286317721037721462e+00,2.988654287673011556e+00,5.367257266003657712e-01,-9.194954188878177170e-01,1.241332102207025057e-01,6.287124757782921458e-01,7.894755040426514325e-01,-6.213286059639279157e-01,1.000000000000000000e+00
-8.562026774089221970e-01,-1.182325858455826273e+00,4.697450372177059963e-01,-5.162280710159353747e-01,-5.896323869103843318e-01,8.517313317252293015e-01,-2.913591323501587560e-01,1.163804559653445869e+00,-1.016127237655182647e+00,-4.169035757646765150e-01,1.387179436819150569e+00,2.484326164352322897e-01,-4.604219732189031994e-02,-1.210427376155946311e+00,1.000000000000000000e+00
4.286359877394967932e-01,8.600031213590147994e-01,-1.982579063724513313e-01,5.045247803457488800e-01,1.025069219441840707e+00,2.885406451161312003e-01,-1.514279185932908334e+00,-2.056658456737169516e+00,-3.929759625473597251e-01,-1.447271586454671743e-01,-2.370607473463632875e-01,5.304212457150824234e-01,-8.472229403898323685e-01,7.619153825989631867e-01,-1.000000000000000000e+00
-6.612063149062461509e-01,-4.626531268285999920e-01,9.621305720521337035e-01,1.439313973565839178e-01,-1.360930857573185992e+00,1.477902970906380453e+00,-6.451346567917060071e-01,-4.828312146150541828e-01,-1.579830553269833349e+00,4.155817710965235556e-01,-7.221019373864506763e-01,1.416030709733729076e-01,3.577070843648109677e-01,-1.321109034295818718e-01,1.000000000000000000e+00
-1.238391475959570665e+00,5.519360257122942759e-01,-8.293129301477264459e-01,-4.697712578647046944e-01,-1.246618137383534552e+00,-3.616832575780864478e-01,-1.019968170840111377e+00,-2.561714406635818841e-01,-7.680663963979930120e-01,-6.459017214686343378e-01,4.995996886727824826e-01,-1.839692739315216485e+00,1.858601533988103682e+00,-1.500825624568925265e-01,-1.000000000000000000e+00
-7.258148644516646542e-01,7.164597705766774238e-01,9.899549984494174781e-01,8.675856973084652424e-01,1.072642500333049975e+00,7.366329937470328382e-02,1.618980290477078920e-01,1.763386349128201358e+00,2.647014852342762393e-03,-6.043120469864636801e-01,3.283300634213640601e-01,-1.195793585695277828e-01,-1.443161576293804371e-01,4.788112205841043023e-01,1.000000000000000000e+00
3.714292027393039652e-01,-2.155030166270023584e-01,4.641884430944690498e-01,2.271621089927794157e-01,3.209116557393666413e-01,6.448824467780708281e-01,-6.550078060485164944e-01,-2.451708246420850335e-01,-1.010224490599876734e+00,-6.603911672621692874e-01,1.275740180289322845e-01,4.906397724048847109e-01,-3.378860430824933037e+00,3.454997518421155434e+00,1.000000000000000000e+00
3.792492608363234319e-01,-5.870757682797976829e-01,-1.233840895321300479e+00,-9.554396745903780408e-01,-1.172649903942169614e+00,-7.735398597401507148e-01,1.053173566801306055e-01,-4.488357109934932310e-01,9.638888825318474296e-02,-9.496588929636460286e-01,-1.391927407431491792e+00,3.273003397605128706e-01,1.140469883240279092e+00,8.792545490469543257e-01,1.000000000000000000e+00
-1.598087338381970202e-01,-1.455630677143965546e+00,-1.281602028561422912e+00,-1.219396259649779379e+00,-5.184374836065139824e-01,-9.136529792593993671e-01,-5.996009739661266602e-01,-7.434190022662543473e-01,5.057489088848073910e-01,-1.228441205742674791e+00,3.625614405906710802e-01,1.813346686390697515e+00,-1.127911574670285910e+00,3.029610369909849221e-01,1.000000000000000000e+00
6.761536715366371908e-01,3.330360849621735397e+00,1.228825248338516918e+00,2.815141699514701390e+00,4.514762014171774251e-01,-1.318227252612750533e+00,-1.202510715985463330e+00,-1.030817054827882551e+00,-1.018997821096841311e-01,-8.246206379413205667e-01,8.016227888795398604e-01,-7.241991563988653402e-02,-2.530073638717152407e-01,2.658322179261020102e-01,1.000000000000000000e+00
3.256153800017771438e+00,3.732010424226592238e-01,1.071114484164821690e+00,9.992469087193051047e-01,3.950256691598059144e-01,1.138742741031716355e+00,1.070315638221298327e-01,-4.633751596236312942e-01,-1.196071554760119282e+00,2.040164259432259986e+00,-2.508551458363000641e+00,-3.727451253439099665e-01,1.260536702435249623e+00,-2.673004221991886475e-01,1.000000000000000000e+00
-1.221353636946158838e+00,4.934747892398789748e-01,-5.587240082587040524e-01,2.759219830996179068e-01,-4.397700328118235857e-01,-3.837268425866608990e-01,-1.389561373297321989e+00,-9.434767710092194504e-01,1.420188982349761098e+00,-5.382433731762945595e-01,5.452327345537052450e-01,-1.266741134251359591e-01,-4.356687638636873028e-01,4.938903265760024031e-01,-1.000000000000000000e+00
-4.764348094527213195e-01,1.413175078278788632e+00,-2.135939590701975699e-01,5.265861480000632033e-01,-2.419538065874410615e-01,-2.725707784892276719e-01,-6.351608954167865528e-01,-2.942159402628337639e-01,-1.221430729297162232e+00,-6.213801817585911103e-01,1.522417852585977727e-01,9.744886215184074552e-02,-1.214454711320196001e+00,1.561352870105348734e+00,1.000000000000000000e+00
9.945385520098921628e-01,2.323170821505349704e+00,1.473370517175857930e-01,1.259676004499370672e+00,-8.548841230117710799e-01,5.058730220182205972e-01,6.613873534283386535e-01,-6.072659103642517042e-01,-8.429552529093012891e-01,-8.091625721951373196e-01,2.175633491045905199e+00,1.026125671546008533e+00,2.552326755826321292e-01,-2.647863581217719808e+00,1.000000000000000000e+00
-8.312779774339676964e-01,5.413489364607029231e-01,-5.394751477656701821e-01,1.079033099558374259e-01,-3.868891741758788694e-01,-5.632589743102940361e-01,-9.420074549170154299e-01,-7.024252185493022882e-01,6.739245454465891960e-01,-2.123547563056571441e+00,-4.552782731336392774e-01,6.130386011580911398e-02,-6.190092985249396884e-01,3.022195336651782860e+00,1.000000000000000000e+00
8.598383813056473812e-01,7.950473474891180947e-01,1.151742910298483524e+00,1.041685789427533315e+00,1.446801251759427809e-01,1.106472103034311649e+00,1.388862468860183386e+00,3.946036304911976766e-01,-1.082446316687387000e+00,1.451784784853227261e+00,-1.212115633595748365e+00,5.411541746445066581e-01,1.558727266105133513e-01,-7.480719953107197728e-01,1.000000000000000000e+00
5.447813365905760687e-03,2.860249590600585368e-01,1.100691536544659677e+00,7.972452554924286394e-01,-1.828207158928803755e-01,1.547975017319860758e+00,2.126255780335117862e+00,2.041284256125162511e+00,-2.816212732959000320e-01,1.449491994071197443e+00,3.665858533793481810e-01,-3.443870189440235152e-01,9.364334501900202501e-02,-1.520518744854521209e+00,1.000000000000000000e+00
-6.547292550106230680e-01,3.567469915694121418e-02,6.617128180465245979e-01,4.680003586206854527e-01,1.724275652118940405e+00,-4.325851322279806177e-01,1.519401275812217733e+00,3.037633413379625225e+00,5.562011608369493709e-01,1.301150756812049947e+00,3.876510413868567984e-01,2.181226004274425812e+00,-8.686988489838026739e-01,-2.674829121922950748e+00,1.000000000000000000e+00
6.412962866286718855e-01,2.208323969628443795e+00,5.691189239865585003e-01,2.006843203851034652e+00,2.455151081935339707e+00,-4.862204225758959275e-01,-1.048165880577696774e+00,-1.401919264770249640e+00,2.204625409002013703e-01,-1.583698308112759245e-01,5.214031140501820261e-01,2.948875403928599703e-01,-1.547973844551273070e-01,-4.936790209660902873e-01,-1.000000000000000000e+00
